desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
445469202500065,http://www.animal.go.kr/files/shelter/2025/02/202502191202954[1]_s.jpg,2025-02-19,정우면 수금리 531,[개] 믹스견,흰색,2025(60일미만)(년생),3(Kg),전북-정읍-2025-00059,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191202954[1].jpg,보호중,F,N,"약 3개월추정, 약간의 경계심있음",정읍시 동물보호소,063-535-6295,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,전북특별자치도 정읍시,손혜원,063-539-6403
445469202500064,http://www.animal.go.kr/files/shelter/2025/02/202502191202929_s.jpg,2025-02-19,정우면 수금리 531,[개] 믹스견,흰색,2025(60일미만)(년생),3(Kg),전북-정읍-2025-00058,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191202929.jpg,보호중,F,N,"약 3개월추정, 약간의 경계심있음",정읍시 동물보호소,063-535-6295,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,전북특별자치도 정읍시,손혜원,063-539-6403
445469202500063,http://www.animal.go.kr/files/shelter/2025/02/202502191202954_s.jpg,2025-02-19,정우면 수금리 531,[개] 믹스견,흰색,2025(60일미만)(년생),3(Kg),전북-정읍-2025-00057,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191202954.jpg,보호중,M,N,"약 3개월추정, 약간의 경계심있음",정읍시 동물보호소,063-535-6295,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,전북특별자치도 정읍시,손혜원,063-539-6403
445467202500133,http://www.animal.go.kr/files/shelter/2025/02/202502191402298_s.jpg,2025-02-19,신영3길 1-4,[개] 믹스견,갈색,2019(년생),12(Kg),전북-군산-2025-00133,2025-02-19,2025-03-06,http://www.animal.go.kr/files/shelter/2025/02/202502191402298.jpg,보호중,F,N,경계심함,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도 군산시,박범우,063-454-3110
445467202500132,http://www.animal.go.kr/files/shelter/2025/02/202502191302170_s.jpg,2025-02-19,신영3길 1-4,[개] 믹스견,갈색,2021(년생),12(Kg),전북-군산-2025-00132,2025-02-19,2025-03-06,http://www.animal.go.kr/files/shelter/2025/02/202502191302170.jpg,보호중,F,N,경계심함 빨간목줄,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도 군산시,박범우,063-454-3110
445467202500131,http://www.animal.go.kr/files/shelter/2025/02/202502191302183_s.jpg,2025-02-19,신영3길 1-4,[개] 믹스견,흰색,2020(년생),20(Kg),전북-군산-2025-00131,2025-02-19,2025-03-06,http://www.animal.go.kr/files/shelter/2025/02/202502191302183.jpg,보호중,M,N,"입질있음,녹색목줄에 쇠고리줄",군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도 군산시,박범우,063-454-3110
445467202500129,http://www.animal.go.kr/files/shelter/2025/02/202502191202739_s.jpg,2025-02-19,팔마로 216,[개] 믹스견,흰색,2021(년생),3(Kg),전북-군산-2025-00129,2025-02-19,2025-03-06,http://www.animal.go.kr/files/shelter/2025/02/202502191202739.jpg,종료(입양),F,U,주황색옷 순함 칩있음,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도 군산시,박범우,063-454-3110
445467202500124,http://www.animal.go.kr/files/shelter/2025/02/202502191002977_s.jpg,2025-02-19,하용전길 20-6,[개] 믹스견,크림색,2025(년생),2(Kg),전북-군산-2025-00125,2025-02-19,2025-03-06,http://www.animal.go.kr/files/shelter/2025/02/202502191002977.jpg,보호중,M,N,10주 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도 군산시,박범우,063-454-3110
445464202500318,http://www.animal.go.kr/files/shelter/2025/02/202502192302764[1]_s.jpg,2025-02-19,완산구 장승배기2길 6-11,[개] 믹스견,황갈색,2025(60일미만)(년생),1.3(Kg),전북-전주-2025-00131,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502192302764[1].jpg,보호중,F,N,들개포획,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전북특별자치도 전주시,신현확,063-281-5277
445464202500317,http://www.animal.go.kr/files/shelter/2025/02/202502192302277_s.jpg,2025-02-19,완산구 장승배기2길 6-11,[개] 믹스견,흑갈색,2025(60일미만)(년생),1.35(Kg),전북-전주-2025-00130,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502192302277.jpg,보호중,F,N,들개포획,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전북특별자치도 전주시,신현확,063-281-5277
445464202500316,http://www.animal.go.kr/files/shelter/2025/02/202502192302624_s.jpg,2025-02-19,완산구 장승배기2길 6-11,[개] 믹스견,흰색,2025(60일미만)(년생),1.85(Kg),전북-전주-2025-00129,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502192302624.jpg,보호중,F,N,들개포획,프렌즈동물병원,063-227-4975,전라북도 전주시 완산구 삼천동1가 592-1,전북특별자치도 전주시,신현확,063-281-5277
445464202500305,http://www.animal.go.kr/files/shelter/2025/02/202502191702385_s.jpg,2025-02-19,중인교차로 ,[개] 라브라도 리트리버,크림색,2024(년생),20(Kg),전북-전주-2025-00123,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502191702385.jpg,종료(반환),F,N,2마리 함께 발견 / 빨간목줄 착용,박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전북특별자치도 전주시,신현확,063-281-5277
445464202500304,http://www.animal.go.kr/files/shelter/2025/02/20250219170252_s.jpg,2025-02-19,중인교차로 ,[개] 골든 리트리버,금색,2020(년생),25(Kg),전북-전주-2025-00122,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/20250219170252.jpg,종료(반환),F,N,2마리 함께 발견 / 빨간목줄 착용,박영재동물병원,063-284-7774,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,전북특별자치도 전주시,신현확,063-281-5277
445464202500303,http://www.animal.go.kr/files/shelter/2025/02/20250221160208_s[1].jpg,2025-02-19,장승배기 6-11,[개] 믹스견,갈색,2025(60일미만)(년생),1.72(Kg),전북-전주-2025-00127,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/20250221160208.png,보호중,F,N,"동배견중 유일하게 암컷, 매우 온순함",데이지동물병원,063-225-7588,전북특별자치도 전주시 완산구 거마평로 170 (효자동1가) 데이지동물병원,전북특별자치도 전주시,신현확,063-281-5277
445464202500302,http://www.animal.go.kr/files/shelter/2025/02/202502211602261_s.jpg,2025-02-19,장승배기 6-11,[개] 믹스견,갈색,2025(60일미만)(년생),1.81(Kg),전북-전주-2025-00126,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502211602261.jpg,보호중,M,N,"주둥이쪽에 까만털이 많음, 매우 순함",데이지동물병원,063-225-7588,전북특별자치도 전주시 완산구 거마평로 170 (효자동1가) 데이지동물병원,전북특별자치도 전주시,신현확,063-281-5277
445464202500301,http://www.animal.go.kr/files/shelter/2025/02/202502211602409_s.jpg,2025-02-19,장승배기 6-11,[개] 믹스견,갈색,2025(60일미만)(년생),1.84(Kg),전북-전주-2025-00125,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502211602409.jpg,보호중,M,N,까만털이 적고 갈색털이 많음. 온순함,데이지동물병원,063-225-7588,전북특별자치도 전주시 완산구 거마평로 170 (효자동1가) 데이지동물병원,전북특별자치도 전주시,신현확,063-281-5277
445464202500298,http://www.animal.go.kr/files/shelter/2025/02/202502191602577_s.jpg,2025-02-19," 전북특별자치도 전주시 덕진구 혁신로 707 ,반월초등학교 근처",[개] 푸들,크림색,2022(년생),9.5(Kg),전북-전주-2025-00121,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502191602577.jpg,종료(입양),M,Y,사람을 잘 따르고 순하고 귀여움 ,링크늘푸른동물병원,063-281-0075,전라북도 전주시 완산구 서원로 225 (중화산동2가) ,전북특별자치도 전주시,신현확,063-281-5277
445464202500297,http://www.animal.go.kr/files/shelter/2025/02/20250221160295_s.jpg,2025-02-19,장승배기 6-11,[개] 믹스견,갈색&검정,2025(60일미만)(년생),1.62(Kg),전북-전주-2025-00124,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/20250221160295.jpg,보호중,M,N,"주둥이쪽에 까만털이 많음, 매우 순함",데이지동물병원,063-225-7588,전북특별자치도 전주시 완산구 거마평로 170 (효자동1가) 데이지동물병원,전북특별자치도 전주시,신현확,063-281-5277
445464202500285,http://www.animal.go.kr/files/shelter/2025/02/20250219140263_s.jpg,2025-02-19,한들초등학교 근처,[개] 푸들,흰색,2021(년생),3(Kg),전북-전주-2025-00120,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/20250219140263.jpg,보호중,F,N,"건강상태-왼쪽 뒷다리 슬개골 4기,치석 심함,외이염,결막염,피부염",효자동물병원,063-224-6672,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,전북특별자치도 전주시,신현확,063-281-5277
444568202500090,http://www.animal.go.kr/files/shelter/2025/02/202502191302567_s.jpg,2025-02-19,당진시 순성면 봉소안길 48,[개] 시바,"기타(검,갈)",2022(년생),9.00(Kg),충남-당진-2025-00090,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502191302567.jpg,종료(입양),F,U,"순함, 빨간목줄착용",당진시동물보호소,041-356-8210,충청남도 당진시 고대면 연동로 30-6 (고대면) ,충청남도 당진시,전건수,041-350-4231
444568202500089,http://www.animal.go.kr/files/shelter/2025/02/202502191102281_s.jpg,2025-02-19,당진시 정미면 상구실로 180,[개] 믹스견,흰색&황갈색,2025(년생),2.00(Kg),충남-당진-2025-00089,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502191102281.jpg,종료(자연사),M,U,"3개월, 겁이 많으나 순함,파보바이러스 장염 양성",당진시동물보호소,041-356-8210,충청남도 당진시 고대면 연동로 30-6 (고대면) ,충청남도 당진시,전건수,041-350-4231
444462202500152,http://www.animal.go.kr/files/shelter/2025/02/202502191602741_s.jpg,2025-02-19,남면 중산 1길 195-39,[개] 믹스견,흰색&황갈색,2022(년생),7(Kg),충남-태안-2025-00104,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191602741.jpg,종료(안락사),M,N,순하고 잘따름,최동물병원,041-672-0346,충청남도 태안군 태안읍 남문리 504-6,충청남도 태안군,박종성,041-670-2371
444462202500151,http://www.animal.go.kr/files/shelter/2025/02/202502191602597_s.jpg,2025-02-19,고남면 안면대로 1603-3,[개] 믹스견,흰색,2025(년생),2.5(Kg),충남-태안-2025-00103,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191602597.jpg,종료(안락사),M,N,순하고 귀여움,최동물병원,041-672-0346,충청남도 태안군 태안읍 남문리 504-6,충청남도 태안군,박종성,041-670-2371
444462202500150,http://www.animal.go.kr/files/shelter/2025/02/202502191602867_s.jpg,2025-02-19,안면읍 길우지길 33-9,[개] 믹스견,황갈색,2025(년생),2.5(Kg),충남-태안-2025-00102,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191602867.jpg,종료(안락사),M,N,순하고 귀여움,최동물병원,041-672-0346,충청남도 태안군 태안읍 남문리 504-6,충청남도 태안군,박종성,041-670-2371
444460202500058,http://www.animal.go.kr/files/shelter/2025/02/202502191502569_s.jpg,2025-02-19,광천읍 옹암리 504-5 인근,[개] 믹스견,금색&흰색,2024(년생),10(Kg),충남-홍성-2025-00058,2025-02-19,2025-02-28,http://www.animal.go.kr/files/shelter/2025/02/202502191502569.jpg,종료(반환),F,U,온순함,금일동물보호센터,041-634-5400,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도 홍성군,김정태,041-630-1771
444457202500091,http://www.animal.go.kr/files/shelter/2025/02/202502191602349_s.jpg,2025-02-19,부여읍 오산로13번길 3-4,[개] 믹스견,흰색,2023(년생),5(Kg),충남-부여-2025-00091,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191602349.jpg,보호중,M,N,.,남부여동물보호소,041-837-8277,충청남도 부여군 임천면 위덕로47번길 36-12  (점리),충청남도 부여군,이건주,041-830-3877
444453202500069,http://www.animal.go.kr/files/shelter/2025/02/202502191902827_s.jpg,2025-02-19,운산면 신창길 59,[개] 믹스견,기타(크림색),2023(년생),6.9(Kg),충남-서산-2025-00069,2025-02-19,2025-02-26,http://www.animal.go.kr/files/shelter/2025/02/202502191902827.png,보호중,M,U,순한편,서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99  ,충청남도 서산시,최기항,041-660-2392
444451202500073,http://www.animal.go.kr/files/shelter/2025/02/202502191702724_s.jpg,2025-02-19,미산면 금당길 150-19,[개] 믹스견,갈색&흰색,2021(년생),5(Kg),충남-보령-2025-00054,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191702724.jpg,보호중,F,N,없음,보령시유기동물보호소,010-5427-7210,충청남도 보령시 녹문3길 7 (내항동) ,충청남도 보령시,김선명,041-930-7931
444450202500024,http://www.animal.go.kr/files/shelter/2025/02/202502191602825_s.jpg,2025-02-19,유구읍 동해리 607,[개] 믹스견,노란색,2023(년생),7(Kg),충남-공주-2025-00026,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191602825.jpg,보호중,F,U,"심장사상충&파보 음성, 종합&광견병백신, 심장사상충예방약, 진드기 주사치료",공주시 동물보호센터,041-840-3495,충청남도 공주시 우성면 내산목천길 52-15  ,충청남도 공주시,동물보호팀,041-840-3495
444450202500023,http://www.animal.go.kr/files/shelter/2025/02/202502191302641_s.jpg,2025-02-19,반포면 금벽로 2162,[개] 풍산견,흰색,2022(년생),16(Kg),충남-공주-2025-00025,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191302641.jpg,종료(반환),F,U,"빨강색목줄, 우측후지파행, 심장사상충&파보 음성, 종합&광견병백신, 심장사상충예방약, ",공주시 동물보호센터,041-840-3495,충청남도 공주시 우성면 내산목천길 52-15  ,충청남도 공주시,동물보호팀,041-840-3495
444449202500095,http://www.animal.go.kr/files/shelter/2025/02/202502191102829_s.jpg,2025-02-19,서북구 성거읍 송남리 585 자이아파트,[개] 믹스견,크림색,2021(년생),13(Kg),충남-천안-2025-00095,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191102829.jpg,보호중,M,N,"사상충 양성, 순함, 목줄착용",천안시 동물보호센터,010-5913-5119,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,류재애,041-521-5739
444449202500094,http://www.animal.go.kr/files/shelter/2025/02/202502191102176_s.jpg,2025-02-19,서북구 성성1길 139,[개] 믹스견,검정색,2024(년생),6.8(Kg),충남-천안-2025-00094,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191102176.jpg,보호중,F,U,"순함, 겁 있음",천안시 동물보호센터,010-5913-5119,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,류재애,041-521-5739
444449202500093,http://www.animal.go.kr/files/shelter/2025/02/202502191002869_s.jpg,2025-02-19,동남구 충절로 577,[개] 믹스견,갈색,2023(년생),4.44(Kg),충남-천안-2025-00093,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191002869.jpg,종료(입양),M,Y,"파란색 가방에 유기된 채 발견, 우측 후지 파행, 전십자인대 파열 의심",천안시 동물보호센터,010-5913-5119,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",충청남도 천안시,류재애,041-521-5739
443571202500112,http://www.animal.go.kr/files/shelter/2025/02/202502191502175_s.jpg,2025-02-19,청주시 동물보호센터,[개] 믹스견,흰색&황갈색,2025(60일미만)(년생),0.4(Kg),충북-청주-2025-00114,2025-02-19,2025-03-04,http://www.animal.go.kr/files/shelter/2025/02/202502191502175.jpeg,종료(입양),F,N,"24-1167자견, 25.01.12.출생",반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,충청북도 청주시,정동복,043-201-2296
